# t = 0.004
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
-2.3252070320847841e-02 2.0000000000000004e-02 0.0000000000000000e+00 -2.6111791690545014e-15 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397515e-05 1.5438740538395452e-03 1 5.5939922275689787e+03 7.3118243181990528e-04 1.1516769325866735e+04 4.8317313566216608e+03 -1.2616574451840279e-11 0.0000000000000000e+00 9.2875531132961364e-05 3.2884168414719020e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-2.1923380588227966e-02 2.0000000000000000e-02 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397508e-05 1.5289456699104989e-03 1 5.5621189745696911e+03 7.2796677066373067e-04 1.1507663154244929e+04 4.8497424345773161e+03 0.0000000000000000e+00 0.0000000000000000e+00 9.2875531132961364e-05 3.2863436298320744e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-2.0594690855608090e-02 2.0000000000000000e-02 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397580e-05 1.5147610358005534e-03 1 5.5335583650572435e+03 7.2511045153898497e-04 1.1499134927921999e+04 4.8665757722993576e+03 0.0000000000000000e+00 0.0000000000000000e+00 9.2875531132961364e-05 3.2844129890773947e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.9266001122988211e-02 2.0000000000000000e-02 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397508e-05 1.5013412324463350e-03 1 5.5061885359276175e+03 7.2238094011211305e-04 1.1490706724572758e+04 4.8827734726583640e+03 0.0000000000000000e+00 0.0000000000000000e+00 9.2875531132961364e-05 3.2825324327760095e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.7937311390368332e-02 1.9999999999999997e-02 0.0000000000000000e+00 -2.6111791690544947e-15 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397573e-05 1.4887069434679915e-03 1 5.4800348948244800e+03 7.1976760936345646e-04 1.1482677360768948e+04 4.8983227377952635e+03 -1.2789991288286728e-11 0.0000000000000000e+00 9.2875531132961364e-05 3.2807292017097056e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.6608621657748457e-02 1.9999999999999997e-02 0.0000000000000000e+00 2.6111791690545014e-15 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397505e-05 1.4768783285831367e-03 1 5.4567949753924313e+03 7.1746063869567345e-04 1.1475480683073989e+04 4.9127270455527441e+03 1.2827960915728909e-11 0.0000000000000000e+00 9.2875531132961364e-05 3.2790746115246329e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
