# t = 0.00399
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
-7.0413328043613582e-02 3.0999488681373148e-02 0.0000000000000000e+00 5.3729960834682056e-01 8.4339144581288783e-01 0.0000000000000000e+00 4.0942919307192947e-05 1.6154455846122571e-03 -1 9.5259841999817900e+02 1.7155596810332937e-04 8.9197540229754068e+03 5.9789065518241878e+03 -3.8089835563142315e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8209902496930399e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.9299409415302701e-02 3.0289844250316812e-02 0.0000000000000000e+00 5.3729960834682899e-01 8.4339144581288228e-01 0.0000000000000000e+00 4.0005648535530049e-05 1.5806935837503217e-03 -1 9.7261985100699519e+02 1.7367004379717138e-04 9.0013210955777013e+03 5.9665397451901899e+03 -3.8011050315866405e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8317266703749024e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.8185490786991834e-02 2.9580199819260480e-02 0.0000000000000000e+00 5.3729960834682156e-01 8.4339144581288716e-01 0.0000000000000000e+00 3.9068377763867184e-05 1.5476845634193124e-03 -1 9.9345851765805855e+02 1.7592786207295424e-04 9.0808001469249793e+03 5.9539245239004795e+03 -3.7930682492693845e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8422188524957296e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.7071572158680967e-02 2.8870555388204152e-02 0.0000000000000000e+00 5.3729960834682533e-01 8.4339144581288483e-01 0.0000000000000000e+00 3.8131106992204651e-05 1.5165323416446378e-03 -1 1.0139890877625156e+03 1.7817957647776330e-04 9.1556062402259067e+03 5.9417213344411875e+03 -3.7852939601779094e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8521006026348496e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.5957653530370086e-02 2.8160910957147820e-02 0.0000000000000000e+00 5.3729960834682056e-01 8.4339144581288783e-01 0.0000000000000000e+00 3.7193836220542336e-05 1.4873535934446255e-03 -1 1.0334580702850192e+03 1.8032407249729936e-04 9.2243722529652769e+03 5.9304446090469919e+03 -3.7781098937899269e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8611744280039602e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.4843734902059219e-02 2.7451266526091488e-02 0.0000000000000000e+00 5.3729960834682056e-01 8.4339144581288783e-01 0.0000000000000000e+00 3.6256565448879688e-05 1.4602666242443121e-03 -1 1.0518649309316756e+03 1.8234832364802750e-04 9.2880410731775373e+03 5.9197916931672107e+03 -3.7713232378920338e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8695790119158041e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.3729816273748352e-02 2.6741622095035156e-02 0.0000000000000000e+00 5.3729960834683010e-01 8.4339144581288172e-01 0.0000000000000000e+00 3.5319294677216410e-05 1.4353898596206724e-03 -1 1.0695489496711250e+03 1.8429234705065505e-04 9.3478693928358189e+03 5.9094231452731201e+03 -3.7647177443810442e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8774836235822654e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.2615897645437485e-02 2.6031977663978825e-02 0.0000000000000000e+00 5.3729960834682056e-01 8.4339144581288783e-01 0.0000000000000000e+00 3.4382023905554386e-05 1.4128400537897080e-03 -1 1.0870858238718604e+03 1.8621204938435218e-04 9.4061028123839460e+03 5.8990024961186809e+03 -3.7580790587063484e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8852219376895409e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
