# t = 0.00399
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
-6.1501979017126604e-02 2.5322333232922489e-02 0.0000000000000000e+00 5.3729960834682899e-01 8.4339144581288228e-01 0.0000000000000000e+00 3.3444753133891528e-05 1.3927302392616795e-03 -1 1.1050395215969368e+03 1.8819326534484562e-04 9.4634445847065726e+03 5.8880672732345183e+03 -3.7511125534116309e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.8928695180433378e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.0388060388815730e-02 2.4612688801866154e-02 0.0000000000000000e+00 5.3729960834682056e-01 8.4339144581288783e-01 0.0000000000000000e+00 3.2507482362229070e-05 1.3751674641243078e-03 -1 1.1243319307859508e+03 1.9031639200842341e-04 9.5233919818602226e+03 5.8762312400695328e+03 -3.7435721686762031e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.9009623899883127e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-5.9274141760504856e-02 2.3903044370809822e-02 0.0000000000000000e+00 5.3729960834682533e-01 8.4339144581288483e-01 0.0000000000000000e+00 3.1570211590566138e-05 1.3602503897036766e-03 -1 1.1456409663792165e+03 1.9271409257147498e-04 9.5851071619032591e+03 5.8628276043294991e+03 -3.7350331109595763e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.9093247913268074e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-5.8160223132193989e-02 2.3193399939753494e-02 0.0000000000000000e+00 5.3729960834681922e-01 8.4339144581288861e-01 0.0000000000000000e+00 3.0632940818903551e-05 1.3480668471046479e-03 -1 1.1690426015670869e+03 1.9532504372509838e-04 9.6513847528228944e+03 5.8483021173472825e+03 -3.7257793551794039e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.9184374326685056e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-5.7046304503883108e-02 2.2483755508697162e-02 0.0000000000000000e+00 5.3729960834682478e-01 8.4339144581288505e-01 0.0000000000000000e+00 2.9695670047241032e-05 1.3386914727102166e-03 -1 1.1974927857192392e+03 1.9859087100642433e-04 9.7247133094643395e+03 5.8302546825163645e+03 -3.7142818711648179e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.9285560882062000e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-5.5932385875572241e-02 2.1774111077640830e-02 0.0000000000000000e+00 5.3729960834682533e-01 8.4339144581288483e-01 0.0000000000000000e+00 2.8758399275578215e-05 1.3321835561296185e-03 -1 1.2221434349216029e+03 2.0140559770210920e-04 9.7862185334812693e+03 5.8149010057348605e+03 -3.7045005002932767e+03 0.0000000000000000e+00 9.2875531132961364e-05 2.9371609852281090e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-5.4818467247261374e-02 2.1064466646584498e-02 0.0000000000000000e+00 5.3729960834682533e-01 8.4339144581288483e-01 0.0000000000000000e+00 2.7821128503915571e-05 1.3285852357331168e-03 -1 1.3705732414113479e+03 2.1366366624269863e-04 1.0330744068437907e+04 5.6514719223718439e+03 -3.6003846915316685e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.0147982609960413e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-5.3704548618950507e-02 2.0354822215528166e-02 0.0000000000000000e+00 5.3729960834682289e-01 8.4339144581288628e-01 0.0000000000000000e+00 2.6883857732253048e-05 1.3279201644920767e-03 -1 4.2945204145159514e+03 5.2424141399793256e-04 1.2368145780696925e+04 3.6604921613830784e+03 -2.3319906959360965e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.3790584440652665e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
