# t = 0.00399
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
-9.7458956303589306e-02 2.2386283506255121e-02 0.0000000000000000e+00 9.7461910160538756e-01 -2.2386962006021974e-01 0.0000000000000000e+00 3.4857880164954275e-05 9.8241989215291795e-04 1 1.0918898779563891e+05 1.1158584199202648e-02 1.4370035576957098e+04 3.2408087714383169e+02 1.4108900227035892e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.5943852884958310e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-9.7098573175945543e-02 2.3901065670863024e-02 0.0000000000000000e+00 9.7101516110140884e-01 -2.3901790081750190e-01 0.0000000000000000e+00 3.7216560879203160e-05 1.0193461037789190e-03 1 1.0805885676755953e+05 1.1063768088970981e-02 1.4350487697790582e+04 3.6853645662542988e+02 1.4971869704232654e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.5921228419807035e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-9.6714647645053539e-02 2.5410052811839980e-02 0.0000000000000000e+00 9.6717578942954685e-01 -2.5410822958206730e-01 0.0000000000000000e+00 3.9566218110870856e-05 1.0572592796309827e-03 1 1.0686935501080564e+05 1.0964041803749436e-02 1.4329645316074901e+04 4.1571552709286220e+02 1.5822785187061636e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.5896693505843409e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-9.6307272797035687e-02 2.6912879061979013e-02 0.0000000000000000e+00 9.6310191747923890e-01 -2.6913694757095930e-01 0.0000000000000000e+00 4.1906282164890792e-05 1.0960469520888952e-03 1 1.0560738975240546e+05 1.0858236013362388e-02 1.4307264932240747e+04 4.6586158989595879e+02 1.6670776515752455e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.5869960250340105e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-9.5876547403507567e-02 2.8409180047835318e-02 0.0000000000000000e+00 9.5879453299656581e-01 -2.8410041093933214e-01 0.0000000000000000e+00 4.4236185672148495e-05 1.1356092322651692e-03 1 1.0425367204877739e+05 1.0744633896492072e-02 1.4282994208016300e+04 5.1933070990583929e+02 1.7526600677155457e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.5840598784659287e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-9.5422575897629952e-02 2.9898592978071833e-02 0.0000000000000000e+00 9.5425468034480487e-01 -2.9899499166379756e-01 0.0000000000000000e+00 4.6555363727041295e-05 1.1758574453365448e-03 1 1.0277828279086798e+05 1.0620417067085037e-02 1.4256399817231062e+04 5.7641584213619365e+02 1.8396546113449663e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.5808167605644062e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-9.4945468348788087e-02 3.1380756731421176e-02 0.0000000000000000e+00 9.4948346025116459e-01 -3.1381707842224765e-01 0.0000000000000000e+00 4.8863254024448228e-05 1.2166889653564370e-03 1 1.0117544752704207e+05 1.0485566394647492e-02 1.4226910620787061e+04 6.3783265335914200e+02 1.9298234430624466e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.5771605040959698e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-9.4445340435904301e-02 3.2855311944242668e-02 0.0000000000000000e+00 9.4448202953991378e-01 -3.2856307746940394e-01 0.0000000000000000e+00 5.1159296996064504e-05 1.2566528584581000e-03 1 9.9283311415643446e+04 1.0325925965378274e-02 1.4191670333720134e+04 7.0622112667928366e+02 2.0300916590121944e+03 0.0000000000000000e+00 9.2875531132961364e-05 3.5727418075733431e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
