# t = 0.00399
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
-3.1224208716567101e-02 2.0000000000000000e-02 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397508e-05 1.6165219884584775e-03 1 5.5751620280223960e+03 7.2626754427301029e-04 1.1535443555511121e+04 4.7709207453293584e+03 -3.5527136788005009e-15 0.0000000000000000e+00 9.2875531132961364e-05 3.2939430751371087e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-2.9895518983947225e-02 2.0000000000000000e-02 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397580e-05 1.6107959422475614e-03 1 5.5955208101526887e+03 7.2854300933823104e-04 1.1544481212603918e+04 4.7746581473257320e+03 8.8817841970012523e-15 0.0000000000000000e+00 9.2875531132961364e-05 3.2945595911436149e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-2.8566829251327346e-02 2.0000000000000000e-02 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397508e-05 1.6021920004535841e-03 1 5.6440527636396127e+03 7.3431036879178266e-04 1.1553302276184044e+04 4.7727110418617040e+03 -6.2172489379008766e-15 0.0000000000000000e+00 9.2875531132961364e-05 3.2956183933937527e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-2.7238139518707471e-02 2.0000000000000000e-02 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397508e-05 1.5907095661540705e-03 1 5.6773266174250575e+03 7.3885760922466897e-04 1.1551362817599127e+04 4.7773703563631734e+03 0.0000000000000000e+00 0.0000000000000000e+00 9.2875531132961364e-05 3.2951454941359807e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-2.5909449786087592e-02 2.0000000000000000e-02 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397580e-05 1.5758764733150819e-03 1 5.6644874229545376e+03 7.3798802518752901e-04 1.1542184280543388e+04 4.7897863684449685e+03 0.0000000000000000e+00 0.0000000000000000e+00 9.2875531132961364e-05 3.2934825482848491e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-2.4580760053467716e-02 2.0000000000000004e-02 0.0000000000000000e+00 2.6111791690545014e-15 -1.0000000000000000e+00 0.0000000000000000e+00 2.6573794652397515e-05 1.5595248293381716e-03 1 5.6301609094971809e+03 7.3482340698172524e-04 1.1527461199207102e+04 4.8113468349995737e+03 1.2563283746658271e-11 0.0000000000000000e+00 9.2875531132961364e-05 3.2907446426613210e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
